symbol,company_name,isin,company_industry,sector,macro_category,basic_industry,listing_date,company_face_value,issued_size,market_cap_category,intrinsic_label,avg_revenue_from_operations,avg_other_income,avg_income,avg_employee_benefit_expense,avg_finance_costs,avg_depreciation_depletion_amortisation_expense,avg_other_expenses,avg_profit_before_tax,avg_tax_expense,avg_profit_loss_for_period,avg_basic_earnings_per_share,avg_diluted_earnings_per_share,avg_comprehensive_income,avg_paid_up_equity_share_capital,avg_face_value_equity_share_capital,avg_open,avg_close,avg_volume,volatility,year_change_percent,sharpe_ratio,avg_high,avg_low,year_start_price,year_end_price,avg_daily_return,avg_vwap_distance,avg_volume_spike,yearly_momentum_score,liquidity_score,stability_score,trend_strength,profit_margin,gross_profit_margin,return_on_equity,return_on_assets,operating_margin,asset_turnover,operational_efficiency,employee_productivity,debt_to_income,interest_coverage,earnings_growth,price_to_earnings,price_to_book,volume_price_ratio,high_low_ratio,price_volatility,market_cap_numeric,log_revenue,log_profit,log_market_cap,financial_health,cluster,pca_1,pca_2,performance_score
NRBBEARING,NRB Bearing Limited,INE349A01021,Auto Components & Equipments,Automobile and Auto Components,Consumer Discretionary,Auto Components & Equipments,2000-03-08,2.0,96922600,Small,,2897741000.0,72379666.66666667,2970120666.6666665,474166666.6666667,28866666.666666668,117206333.33333331,884528666.6666666,375301666.6666667,96466666.66666669,278835000.0,2.8033333333,2.8033333333,298445000.0,193800000.0,2.0,288.52,287.3,219490,41.4631,-31.9,-0.8922,293.26,283.06,306.5,208.72,-0.001291,-0.001628,1.034753,-0.3189,9.8413,5.3331,0.0283,0.09622495592256175,0.6947523375392534,1.4387770897832817,0.09388002417859118,0.12951525573426564,0.97563073195006,0.4688808742166168,6.111228822495606,0.00971902151674646,13.00121247113164,1.5399638802889577,102.48513674319246,143.68350350877193,763.9749390880612,1.0360347629477848,0.1443198746954403,2,21.787197305215408,19.44613077057784,8.714878922086163,0.22817104570584357,0,-0.5469581893103798,0.015511921546035257,0.4305561719051627
NIBL,NRB Industrial Bearings Limited,INE047O01014,Abrasives & Bearings,Capital Goods,Industrials,Abrasives & Bearings,2013-04-09,2.0,24230650,Micro,,158782333.33333334,4568666.666666667,163351000.0,51314333.333333336,30005333.33333333,22832666.666666668,63899333.333333336,-70655666.66666667,0.0,-69563333.33333333,-2.87,-2.87,-70386333.33333333,48461000.0,2.0,35.32,34.7,79510,5.1161,-37.61,-0.8872,36.31,33.83,36.4,22.71,-0.00225,-0.0086,1.017659,-0.3464,4.8905,2.135,0.0519,-0.4381049948881802,0.5975664798980574,-1.4354498118762165,-0.4258518976518866,-0.4449844336166702,0.9720315965824106,0.7256075927842518,3.0943076333448096,0.18368625434391786,-2.354770263064345,-1.452432540255738,-12.090592334494774,17.350107405955306,2291.3544668587892,1.0733077150458175,0.14743804034582134,1,18.883044855836843,0.0,3.7766089711673687,-2.8119158067643966,0,-4.994201872894174,0.9604488238428763,0.19464100688833536
NTPCGREEN,NTPC Green Energy Limited,INE0ONG01011,Power Generation,Power,Utilities,Power Generation,2024-11-27,10.0,8426329669,Large,IN-M,5050800000.0,763800000.0,5814600000.0,189200000.0,2061000000.0,1945600000.0,626400000.0,992400000.0,336300000.0,656100000.0,0.08,0.08,656100000.0,84263300000.0,10.0,114.59,114.15,19712279,16.4374,-21.26,-1.1837,116.87,112.02,121.65,95.79,-0.002157,-0.001397,1.193845,-0.2006,3.7302,4.7348,0.1505,0.12990021382751246,0.8759800427655025,0.0077863079181565405,0.11283665256423486,0.19648372535043954,0.8686410071200082,0.16147936960481507,26.69556025369979,0.35445258487256215,0.4815138282387191,0.0077863079181565405,1426.875,11.414999551600163,172687.5076653526,1.0432958400285663,0.1439982479194043,4,22.34281248372679,20.301823775839264,17.874249986981432,-1.210387478254331,1,3.9870678749832194,-3.351759175396253,0.6265601313279141
NTPC,NTPC Limited,INE733E01010,Power Generation,Power,Utilities,Power Generation,2004-11-05,10.0,9696666134,Large,IN-L,460898966666.6667,5025700000.0,465924666666.6667,15970500000.0,31733433333.33333,42460400000.0,58460733333.333336,61961366666.66666,18398466666.666668,53520033333.333336,5.4366666667,5.4366666667,52725366666.66666,96967700000.0,10.0,368.96,368.13,16166469,35.4431,-0.29,0.1538,373.28,363.34,361.15,360.1,0.000196,-0.000257,1.023287,0.0483,9.8413,5.5019,0.0364,0.11612096620741683,0.8731593308699832,0.5519367101966256,0.11486842651244049,0.13443589842430395,0.9892134923099156,0.16149143026212037,28.859394926061594,0.06810850681154462,1.9525579226115883,0.5437415414273686,67.71244635151618,36.81260568116414,43915.1087930894,1.0273572961964001,0.09627876022057426,4,26.85644469468222,24.703321875605006,21.485155755745776,0.4674266764040424,1,5.077283176210049,-3.7083679626678228,0.70162113106229
NUCLEUS,Nucleus Software Exports Limited,INE096B01018,Software Products,Information Technology,Information Technology,Software Products,2002-12-19,10.0,26325306,Small,,2010966666.6666667,165466666.66666666,2176433333.333333,1373533333.3333333,1933333.3333333333,38000000.0,324600000.0,438366666.6666667,110933333.33333331,327433333.3333333,12.3033333333,12.3033333333,316233333.3333333,264766666.66666663,10.0,1179.57,1172.52,53076,207.6639,-36.84,-0.8064,1200.17,1155.23,1280.1,808.55,-0.001455,-0.002757,1.066341,-0.3593,5.2234,4.9186,0.1255,0.16282384922674004,0.8385850917469211,1.2366863905325445,0.15044491752561528,0.21798803228961197,0.9239734734198153,0.8444363407316546,1.464082900548464,0.0008883034934832219,226.74137931034485,1.1943849930756643,95.3010024386218,116.5816988207982,45.266605260464644,1.0389013443210444,0.1771090471804319,2,21.421881372595415,19.606795033031045,8.568752549038166,-1.4835287602407157,0,-0.7606681785308638,-0.016293896760610715,0.4232390285044213
NRL,Nupur Recyclers Limited,INE0JM501013,Trading - Metals,Metals & Mining,Commodities,Trading - Metals,2023-01-12,10.0,68639988,Small,,403644000.0,24902333.33333333,428546333.3333333,9955000.0,4986333.333333333,3704666.6666666665,7824000.0,61627333.333333336,15077666.666666666,46549666.66666666,0.6,0.6,54171000.0,686390000.0,10.0,88.26,87.7,464286,18.6172,-29.73,-0.3131,91.05,85.41,83.75,58.85,-0.000901,-0.005699,1.108742,-0.1641,7.2619,2.4754,0.1099,0.11532356895350025,0.9806165829295121,0.06781810146806722,0.10862224932504379,0.15267744183818746,0.9418911529597345,0.0440462387648522,40.546860873932694,0.011635459098549437,12.359248612875193,0.07892160433572751,146.16666666666669,8.770126236687599,5294.025085518814,1.0660344221988058,0.21228278221208666,2,19.816043861809565,17.6560304223851,7.926417544723826,-0.3161303295784325,0,-1.7621452943240055,-0.11072227031206608,0.4019250864800296
NURECA,Nureca Limited,INE0DSF01015,Medical Equipment & Supplies,Healthcare,Healthcare,Medical Equipment & Supplies,2021-02-25,10.0,10000175,Micro,,259736666.66666663,34806666.666666664,294543333.3333333,36790000.0,1980000.0,6053333.333333333,88610000.0,-2360000.0,3043333.333333333,-5403333.333333333,-0.54,-0.54,-5330000.0,100000000.0,10.0,291.5,290.48,62421,37.6165,-25.22,-0.0932,298.84,284.74,278.15,207.99,-0.000263,-0.004574,1.093014,-0.0536,5.0779,2.7473,0.0588,-0.02080312110984202,0.6588467807137999,-0.05403333333333333,-0.018344782318391182,-0.009086125691405399,0.8818283670767175,0.48279667868738857,7.059980067047204,0.006722270633636251,-1.1919191919191918,-0.0533,-537.925925925926,29.048508340000005,214.88914899476728,1.0495188593102478,0.12949772789865052,1,19.375178859067756,0.0,3.8750357718135513,-0.5442014544431754,0,-4.433933968442881,1.268468125003176,0.192744753829677
NUVAMA,Nuvama Wealth Management Limited,INE531F01015,Stockbroking & Allied,Financial Services,Financial Services,Stockbroking & Allied,2023-09-26,10.0,35974358,Large,IN-S,10108666666.666666,39700000.0,10148366666.666666,2860366666.6666665,2024066666.6666667,219000000.0,1757233333.3333333,3248666666.6666665,828166666.6666666,2432633333.333333,68.4866666667,66.5333333333,2435533333.333333,356666666.6666667,10.0,5954.63,5939.58,132064,778.812,4.22,0.3363,6078.7,5815.61,5290.85,5514.2,0.000676,-0.00081,1.022343,0.167,9.8413,4.1708,0.0202,0.24064828859724327,0.82616566642485,6.820467289719625,0.23970688222406888,0.32137439820615976,0.9960880404400051,0.4567961485194223,3.5340457517101536,0.19944753014442393,1.6050195975099633,6.8285981308411206,86.72607806868163,599.0819924008597,22.234568774223092,1.0452385906207604,0.13112240259412283,4,23.036658978755973,21.61224018422554,18.42932718300478,-0.39070442168313235,1,5.730040266314294,-0.8218349819548194,0.6488116085254451
NUVOCO,Nuvoco Vistas Corporation Limited,INE118D01016,Cement & Cement Products,Construction Materials,Commodities,Cement & Cement Products,2021-08-23,10.0,357156153,Mid,IN-Mi,24381400000.0,50366666.66666666,24431766666.666668,1713666666.6666667,1279600000.0,2162900000.0,15212933333.333334,-657533333.3333334,-178533333.33333334,-479000000.0,-1.34,-1.34,-486333333.3333333,3571600000.0,10.0,340.22,340.24,355037,18.3026,2.74,0.2411,345.66,334.98,306.05,314.45,0.000286,-0.000565,1.059465,0.0706,9.8413,6.2673,0.0324,-0.019646123684447982,0.3760434867016113,-0.13411356254899764,-0.019605622734336307,-0.02696864549752407,0.9979384762733763,0.694242332269681,14.227621085391947,0.05237443601431469,-0.5138584974471189,-0.13616679732706163,-253.91044776119404,34.02363352467242,1043.489889489772,1.0318825004477878,0.05379320479661416,3,23.91708638350998,0.0,14.350251830105986,-0.09568568623344564,1,1.6542910542708995,-2.192321320680383,0.4283659371974875
OBEROIRLTY,Oberoi Realty Limited,INE093I01010,Residential Commercial Projects,Realty,Consumer Discretionary,Residential Commercial Projects,2010-10-20,10.0,363602237,Large,IN-M,13787100000.0,415700000.0,14202800000.0,300000000.0,617033333.3333334,214200000.0,445133333.3333333,7867700000.0,1918166666.6666667,5974433333.333333,16.4333333333,16.4333333333,5971766666.666667,3636000000.0,10.0,1816.74,1811.48,1002560,214.4976,5.4,0.3301,1844.5,1780.87,1468.1,1547.35,0.000489,-0.000349,1.016396,0.1208,9.8413,5.7063,0.0688,0.43333502573661853,0.9677137807564075,1.643133480014668,0.4206517963594033,0.5706566282974664,0.9707311234404483,0.054045690053262346,45.957,0.04344448512499883,12.75085084544325,1.6424000733406674,110.23204868176519,181.14911448865786,553.4480093625102,1.035729727605047,0.11841013977521143,4,23.346999209391676,22.510755090824322,18.67759936751334,0.261592505751286,1,4.829479336649355,-2.9268497883349913,0.656547413290308
OCCLLTD,OCCL Limited,INE0PK601023,Commodity Chemicals,Chemicals,Commodities,Commodity Chemicals,2024-10-29,2.0,49950460,Micro,,996272000.0,5462500.0,1001734500.0,123965500.0,20777000.0,69906500.0,336077000.0,86163500.0,22370500.0,63793000.0,1.275,1.275,63793000.0,99901000.0,2.0,88.85,88.27,387866,10.5533,-13.56,-0.204,91.78,85.83,91.29,78.91,-0.000554,-0.004362,1.098586,-0.056,4.0476,2.4699,0.0891,0.06403171021568407,0.6626654166733583,0.6385621765547892,0.0636825426298086,0.08648591950792554,0.9945469583008272,0.46176395602807263,8.036687626799392,0.020741024692670564,4.1470616547143475,0.6385621765547892,69.23137254901961,44.134964657010435,4394.086326045089,1.069323080507981,0.11955704089724709,1,20.719530871639158,17.971154040102935,4.143906174327832,0.39306088677047335,0,-4.03231800648633,1.4584937902281327,0.31717924210676907
ODIGMA,Odigma Consultancy Solutions Limited,INE054301028,IT Enabled Services,Information Technology,Information Technology,IT Enabled Services,2024-12-12,1.0,31258450,Micro,,101676000.0,314000.0,101990000.0,20055000.0,0.0,5291000.0,74785000.0,1859000.0,468000.0,1391000.0,0.04,0.04,1391000.0,31258000.0,1.0,74.34,73.4,1402315,5.6955,-13.85,-28.2806,78.86,73.23,79.73,68.69,-0.07138,-0.023632,1.038936,-0.1428,0.119,3.59,1.0,0.013680711278964554,0.2644773594555254,0.04450060784439184,0.013638592018825375,0.018283567410204964,0.9969212667908619,0.9327668279633345,5.069857890800299,0.0,3.879132231404959,0.04450060784439184,1835.0,73.4010566894875,19105.10899182561,1.0768810596749965,0.07759536784741144,1,18.437301854803763,14.145534189812583,3.6874603709607525,-28.279373680876642,0,-4.557061355238448,1.5407324936838165,0.2765336087583116
ONGC,Oil & Natural Gas Corporation Limited,INE213A01029,Oil Exploration & Production,Oil Gas & Consumable Fuels,Energy,Oil Exploration & Production,1995-07-19,5.0,12580279206,Large,IN-L,1636675100000.0,31866733333.33333,1668541833333.3333,18318300000.0,34523633333.333336,85939000000.0,340075500000.0,134550266666.66669,34351966666.666668,99659066666.66669,7.64,7.64,80231733333.33333,62901400000.0,5.0,273.22,272.36,17413278,29.9922,-17.68,-0.3566,276.49,268.72,279.85,230.37,-0.000517,-0.000513,1.032882,-0.1278,9.8413,4.8039,0.0243,0.06089117300475011,0.7922156327789187,1.584369611275213,0.05972823975744891,0.0822095152951656,0.9809014477811016,0.21897675354137178,89.3464513628448,0.02069090066765882,3.8973379588282038,1.2755158602723202,35.64921465968587,54.47199656201865,63934.78484358936,1.028914855611789,0.11011969452195623,4,28.123687921803693,25.325020864590922,22.498950337442956,0.9887387842799631,1,5.3270222453658445,-3.494228970280707,0.7169304012082143
OILCOUNTUB,Oil Country Tubular Limited,INE591A01010,Oil Equipment & Services,Oil Gas & Consumable Fuels,Energy,Oil Equipment & Services,1995-08-30,10.0,47839530,Micro,,295229666.6666667,6024000.0,301253666.6666667,28810666.666666668,17211000.0,148705000.0,122712000.0,-57158333.333333336,13907333.333333334,-71065666.66666667,-1.6033333333,-1.6033333333,-46914333.333333336,1476612930000.0,10.0,75.61,75.09,54951,7.2772,-10.58,-0.6191,77.15,73.45,78.89,70.54,-0.001602,-0.002593,1.13588,-0.0737,1.0249,3.316,0.0435,-0.24071316229511713,0.5843507145284632,-4.812748501847852e-05,-0.23589975668345944,-0.1936063336001689,0.9800035628888611,0.5132365875606448,10.247234820436875,0.057131254833966055,-3.321034996998044,-3.17715850783816e-05,-46.83367983465351,0.0024327772259856886,731.8018377946464,1.0503744043567054,0.09691303768810759,1,19.503264145866616,0.0,3.9006528291733233,-0.9326332897801357,0,-4.379417452917197,1.2494958889760452,0.1942642670975907
OIL,Oil India Limited,INE274J01014,Oil Exploration & Production,Oil Gas & Consumable Fuels,Energy,Oil Exploration & Production,2009-09-30,10.0,1626607791,Large,IN-M,88586433333.33333,4279966666.6666665,92866400000.0,5563200000.0,2749933333.333333,5949566666.666667,37257733333.333336,23433433333.33333,5670500000.0,18475533333.33333,10.74,10.74,12087766666.666666,14458766666.666666,10.0,532.51,530.68,5135078,106.435,-42.29,-0.6861,543.16,519.69,621.85,358.9,-0.001536,-0.000905,1.019474,-0.3794,9.8413,4.1731,0.0121,0.20855939942647345,0.5794194220108195,1.277808388451758,0.19894744852102944,0.2645262084901638,0.9539126458367432,0.483380261763182,15.923647061643178,0.029611714606502814,8.521455065577346,0.8360164421585059,49.41154562383612,59.70137304435003,9676.411396698577,1.0451615386095556,0.20056342805457153,4,25.207244560195658,23.639713171257558,20.165795648156525,-0.26408221212176886,1,4.659318319241759,-3.278337872726576,0.6795278611862865
OLAELEC,Ola Electric Mobility Limited,INE0LXG01040,2/3 Wheelers,Automobile and Auto Components,Consumer Discretionary,2/3 Wheelers,2024-08-09,10.0,4410829885,Large,IN-M,9529533333.333334,836666666.6666666,10366200000.0,887200000.0,583333333.3333334,862566666.6666666,2886133333.333333,-2698266666.6666665,0.0,-2698266666.6666665,-0.6933333333,-0.6933333333,-2674300000.0,37379566666.66666,6.6666666667,83.59,83.02,59503449,22.3938,-44.96,-0.9623,85.84,80.99,91.2,50.2,-0.00266,-0.003527,1.105112,-0.4442,6.6667,2.7905,0.2455,-0.28314782815527867,0.6971380200499501,-0.07218560586131284,-0.26029467564456277,-0.28314782815527867,0.9192889712077071,0.39596202682188,10.741133152990683,0.05627262963606079,-4.6255999999999995,-0.07154443559627499,-119.74038462114136,9.79645110169906,716736.3165502289,1.0598839362884307,0.2697398217297037,4,22.97766158534779,0.0,18.38212926827823,-1.5415714340165916,1,3.3913857039689392,-3.2502952385873782,0.5087888887374331
OLECTRA,Olectra Greentech Limited,INE260D01016,Passenger Cars & Utility Vehicles,Automobile and Auto Components,Consumer Discretionary,Passenger Cars & Utility Vehicles,2002-03-20,4.0,82080737,Mid,,4509926333.333333,25972666.666666668,4535899000.0,220198333.3333333,105189000.0,92622000.0,257122333.3333333,516910000.0,133688333.33333331,395077333.3333333,4.7833333333,4.7833333333,395077333.3333333,328323000.0,4.0,1548.68,1543.6,787261,218.9811,-33.73,-0.7439,1578.15,1518.77,1739.8,1153.0,-0.00129,-0.003361,1.049595,-0.3187,9.8413,3.9334,0.1457,0.08760172653226635,0.9429874649098111,1.2033190892302195,0.0871001169411694,0.1146160628344336,0.9942739759710992,0.10583779675928187,20.481201038457755,0.023190331178009033,4.914106988373309,1.2033190892302195,322.70383275486205,385.8999388809191,510.0161959056751,1.0390974275235882,0.14186388960870694,3,22.2295466564769,19.794592086824743,13.337727993886139,-1.6427901842375143,1,1.921104272645024,-1.3096030452163532,0.5255826124941219
OMINFRAL,OM INFRA LIMITED,INE239D01028,Civil Construction,Construction,Industrials,Civil Construction,2011-06-17,1.0,96303809,Small,,1802394666.6666667,59848000.0,1862242666.6666667,100814666.66666669,51589333.333333336,14190000.0,707565000.0,115684000.0,45318333.333333336,70365666.66666667,0.7133333333,0.7133333333,68515666.66666667,96304000.0,1.0,142.55,141.43,322598,21.9253,-11.01,0.0663,146.25,137.83,131.65,117.16,0.000171,-0.003084,1.066322,0.0309,7.2222,3.4645,0.0497,0.039040099245744184,0.6074305960366801,0.7306619316608518,0.03778544436027671,0.06418350106081094,0.9678624053292016,0.4485031395269701,17.87829813122429,0.027702798489563123,2.2424015300320477,0.7114519299994463,198.2663551494517,141.42971950147452,2280.9729194654597,1.061089748240586,0.155025807820123,2,21.312381988615144,18.069216026986656,8.524952795446058,0.6167490309065959,0,-1.1879575178617716,-0.011063368052163736,0.4188507723313903
OMAXAUTO,Omax Autos Limited,INE090B01011,Auto Components & Equipments,Automobile and Auto Components,Consumer Discretionary,Auto Components & Equipments,2003-02-20,10.0,21371213,Micro,,850198666.6666666,62118666.66666666,912317333.3333334,53670666.66666666,50371666.66666666,49147333.333333336,76205666.66666667,97776000.0,27593000.0,70183000.0,3.2833333333,3.2833333333,70183000.0,213882000.0,10.0,111.66,110.47,40910,16.1607,-39.67,-1.1024,114.68,107.68,139.61,84.22,-0.002547,-0.003951,1.065243,-0.3999,2.565,3.036,0.121,0.08254894150229986,0.9103672239743182,0.32813888031718424,0.0769282764184392,0.11500370893704845,0.9319111186458513,0.15275998237274738,15.841030482200086,0.05521287914439127,1.9410912219170835,0.32813888031718424,33.645685279529395,11.038226218709383,370.32678555263874,1.0650074294205052,0.14629039558251108,1,20.56098060680548,18.0666166886756,4.112196121361096,-0.853319178180516,0,-4.016981909019334,1.3028706623142206,0.3151994110687736
OMAXE,Omaxe Limited,INE800H01010,Residential Commercial Projects,Realty,Consumer Discretionary,Residential Commercial Projects,2007-08-09,10.0,182900540,Small,,3399100000.0,214033333.3333333,3613133333.3333335,58233333.333333336,479900000.0,83633333.33333333,317266666.6666667,-2021833333.3333333,-233466666.66666663,-1789133333.3333333,-9.7966666667,-9.7966666667,-1790166666.6666667,1829000000.0,10.0,99.81,99.26,315328,15.8291,-23.39,-0.4115,102.37,96.98,97.15,74.43,-0.000858,-0.003212,1.052273,-0.1631,7.5794,3.5442,0.1368,-0.5263550155433301,0.9066615672776127,-0.9782030253326043,-0.495175009686883,-0.5948143135928138,0.9407624038230898,0.1104704186402283,58.370349170005724,0.13282100485266712,-4.213030492463708,-0.9787679970840168,-10.132017693058415,9.926029305850191,3176.788232923635,1.0555784697875852,0.15947108603667137,2,21.946776527939583,0.0,8.778710611175834,-2.0743490408759344,0,-1.7644303690890997,-0.6806811389423524,0.3099619344666374
PAYTM,One 97 Communications Limited,INE982J01020,Financial Technology (Fintech),Financial Services,Financial Services,Financial Technology (Fintech),2021-11-18,1.0,637845483,Large,IN-M,13018333333.333334,1521000000.0,14539333333.333334,7062000000.0,38000000.0,1705333333.3333333,10622666666.666666,-695000000.0,0.0,-695000000.0,-1.1033333333,-1.19,-647000000.0,636666666.6666666,1.0,653.54,654.12,8013151,201.5073,115.7,1.7171,670.99,638.35,389.75,840.7,0.003686,-0.001537,0.99479,0.9104,9.8413,3.9821,0.0162,-0.05338625016003072,0.18402253232620672,-1.0916230366492148,-0.047801366408363515,-0.05338625016003072,0.89538722545738,1.3584432210984507,1.8434343434343434,0.0026135998899536887,-18.289473684210527,-1.0162303664921466,-592.8580060602072,655.3311319475812,12250.276707637742,1.0511318242343541,0.308058613098514,4,23.28962445741738,0.0,18.631699565933904,-1.442982286809245,1,3.9774219507447444,-3.3256223306117607,0.5180804292519048
MOBIKWIK,One Mobikwik Systems Limited,INE0HLU01028,Financial Technology (Fintech),Financial Services,Financial Services,Financial Technology (Fintech),2024-12-18,2.0,77686313,Small,,2800615000.0,40070000.0,2840685000.0,439840000.0,70290000.0,32890000.0,2580185000.0,-282520000.0,11870000.0,-294390000.0,-5.055,-5.055,-299175000.0,134880000.0,2.0,400.63,397.72,14746644,117.3008,-49.37,-2.325,416.58,383.4,528.0,267.35,-0.007446,-0.003911,1.254579,-0.5808,3.1349,2.1463,0.2051,-0.10511619769229258,0.07870771241316639,-2.1826067615658364,-0.10363345460689939,-0.10087784290236251,0.9858942473382301,1.0783435066940654,6.3673494907239,0.02474403180922911,-4.019348413714611,-2.2180827402135233,-78.67853610286846,229.073253309312,37077.9543397365,1.0865414710485133,0.29493311877702905,2,21.753104873223815,0.0,8.701241949289527,-5.785730959258129,0,-2.329078752723197,-0.7057466699455299,0.3170620256327246
ONEPOINT,One Point One Solutions Limited,INE840Y01011,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Services,Services,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),2019-05-09,2.0,255442875,Small,,631032666.6666666,24140000.0,655172666.6666666,364808000.0,16457333.333333334,65542333.333333336,100653000.0,107712000.0,26310000.0,81402000.0,0.3566666667,0.33,80928333.33333333,487337000.0,2.0,60.01,59.79,1652345,7.8349,12.04,0.4781,61.34,58.38,52.4,58.71,0.000998,-0.001026,1.026441,0.2414,9.6429,3.8292,0.0826,0.12899807616932668,0.8404947868520277,0.16703431095935667,0.12424510994048389,0.17069163878467994,0.9631547510630786,0.7376179151845282,1.7297665255878891,0.0251190780242155,6.544924248561938,0.16606236204789157,167.6355140030247,31.339564810900875,27635.80866365613,1.0507022953066119,0.13104030774376987,2,20.262868190427948,18.21491041298021,8.105147276171179,0.6957833871286834,0,-1.3146779662756738,-0.2658233507304433,0.41073153238767834
ONELIFECAP,Onelife Capital Advisors Limited,INE912L01015,Stockbroking & Allied,Financial Services,Financial Services,Stockbroking & Allied,2011-10-17,10.0,13360000,Micro,,33511000.0,29773000.0,63284000.0,10927666.666666666,5743333.333333333,2089666.6666666667,31640666.666666668,-26991666.666666668,3110000.0,-30101666.666666668,-2.25,-2.25,-30101666.666666668,133600000.0,10.0,16.31,16.01,30760,1.8588,-44.3,-2.5345,16.83,15.54,18.78,10.46,-0.007078,-0.007461,1.136728,-0.5096,0.8911,2.1677,0.0833,-0.898262262142779,0.05581251927227872,-0.225311876247505,-0.47565998777995494,-0.8054569146449425,0.5295335313823399,1.2702794107407518,3.066619894457493,0.09075490381981753,-4.699651770168312,-0.225311876247505,-7.115555555555556,1.6010000000000002,1921.299188007495,1.083011583011583,0.11610243597751405,1,17.32738433094744,0.0,3.465476866189488,-3.676662138390284,0,-5.056155677269967,1.525210528380859,0.19092908284312549
ONESOURCE,Onesource Specialty Pharma Limited,INE013P01021,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals,2025-01-24,1.0,114436021,Mid,,2302715000.0,29875000.0,2332590000.0,400625000.0,332735000.0,439130000.0,616185000.0,-527920000.0,11735000.0,-540870000.0,-7.86,-7.86,-540625000.0,77990000.0,1.0,1483.49,1487.57,261598,134.0839,-2.81,0.0441,1528.25,1434.23,1545.7,1502.2,0.000112,0.006734,1.134492,0.0047,1.7063,3.0,0.0476,-0.2348836047882608,0.7324093515697774,-6.935119887165021,-0.23187529741617688,-0.22925980853036523,0.9871923484195679,0.4415700596904089,5.747806552262091,0.14264615727581786,-1.5866079612905164,-6.931978458776766,-189.25826972010177,2182.7361425691756,175.85592610767898,1.0655543392621825,0.09013619527148303,3,21.557354698933054,0.0,12.934412819359832,-8.466742491953282,1,1.0656811343474968,-2.663417872457978,0.41029669544618236
ONMOBILE,OnMobile Global Limited,INE809I01019,Web based media and service,Media Entertainment & Publication,Consumer Discretionary,Web based media and service,2008-02-19,10.0,106321351,Small,,1389340000.0,11220000.0,1400560000.0,295393333.3333333,15250000.0,81206666.66666667,321536666.6666667,-93296666.66666669,15550000.0,-108696666.66666669,-0.2633333333,-0.2633333333,-109760333.33333331,1097261333.3333333,10.0,72.59,72.31,1035577,11.8956,-40.48,-0.7535,74.36,70.94,77.05,45.86,-0.001564,-0.004871,1.065419,-0.3863,9.8413,3.6948,0.1053,-0.07823618888584989,0.7685687688638729,-0.09906178534193011,-0.0776094324175092,-0.0671517890989007,0.991988918718227,0.4440453740625045,4.703355977340947,0.01088850174216028,-6.117814207650275,-0.10003116850923388,-274.5949367436196,7.006623360594134,14321.352510026276,1.0482097547223006,0.1645083667542525,2,21.052094651902113,0.0,8.420837860760845,-1.04975397422778,0,-1.659234690001333,-0.35587267024559693,0.30287247787994903
ONWARDTEC,Onward Technologies Limited,INE229A01017,IT Enabled Services,Information Technology,Information Technology,IT Enabled Services,2001-03-07,10.0,22685570,Small,,1213428000.0,15062666.666666666,1228490666.6666667,940351666.6666666,5631000.0,33161666.666666668,170240000.0,79106333.33333333,23554666.666666668,55551666.66666666,2.4566666667,2.42,54938000.0,226260333.3333333,10.0,367.52,365.57,95312,69.0253,-53.0,-1.3864,376.1,358.87,490.35,230.45,-0.002605,-0.00347,1.042297,-0.6434,9.3799,3.6772,0.0891,0.045780768753207156,0.8597032539219468,0.24552101487814182,0.045219445433312196,0.06519244102932628,0.9877388839204313,0.9152513924737739,1.2903980957478673,0.004583673407368174,14.048363227372283,0.24280879989274892,148.80732699933776,36.653193702681726,260.7216128238094,1.048011814863321,0.18881554832179884,2,20.916715249685527,17.832824094601392,8.366686099874212,-1.7853512163686511,0,-1.2647844181539118,-0.270724205626841,0.40989225839763727
OPTIEMUS,Optiemus Infracom Limited,INE350C01017,Telecom - Equipment & Accessories,Telecommunication,Telecommunication,Telecom - Equipment & Accessories,2017-08-08,10.0,87252991,Small,IN-Mi,4802467666.666667,25484333.33333333,4827952000.0,160026000.0,76186333.33333333,60448000.0,131005666.66666669,173188333.33333334,49246333.333333336,136240000.0,1.59,1.59,136573666.66666666,858572000.0,10.0,472.21,471.23,409707,161.5491,49.23,1.1241,487.48,458.25,272.6,406.8,0.002956,-0.003234,1.018736,0.5617,7.5794,2.9645,0.0526,0.028368749038254846,0.9727211767450386,0.15868209072739387,0.02821900466284669,0.03606236321702114,0.9947215023402608,0.06060044270296319,30.010546202908696,0.015780259069131865,2.2732204813636745,0.15907072052974783,296.37106918238993,47.88908437373919,869.4416739171954,1.0637861429350792,0.34282431084608367,2,22.292395720188,18.729928601658695,8.9169582880752,-0.3043401602343512,0,-1.2887569897664293,-0.3056219537579295,0.42725472883091664
